date,url
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-204155_frame_0002.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-194655_frame_0028.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-190658_frame_0008.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-211155_frame_0026.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-132153_frame_0026.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-182155_frame_0022.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-152159_frame_0010.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-190658_frame_0012.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-142655_frame_0005.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-183153_frame_0016.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-202158_frame_0029.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-192655_frame_0009.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-155155_frame_0010.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-153155_frame_0008.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-194655_frame_0023.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-191655_frame_0016.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421AM-20260421-114655_frame_0020.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-154155_frame_0025.jpg
